id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,city,state,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,minimum_nights,number_of_reviews,first_review,last_review,date_listed
3294243,"Seattle, Washington, United States",within a few hours,77,88,t,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,150.0,950.0,4500.0,,,2,27,2014-07-07,2015-10-14,2016-01-29
10210971,"Seattle, Washington, United States",,81,93,f,,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Townhouse,Private room,1,1.0,1.0,1.0,Real Bed,50.0,350.0,1500.0,500.0,10.0,1,0,,,2016-12-10
3584790,"Seattle, Washington, United States",within a few hours,74,77,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,99.0,599.0,2970.0,200.0,,5,0,,,2016-08-13
1266459,"Seattle, Washington, United States",within a day,98,70,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,150.0,1050.0,4500.0,,60.0,2,9,2013-07-09,2015-07-17,2016-03-02
9098059,"Seattle, Washington, United States",within a day,95,91,f,Ballard,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Bungalow,Entire home/apt,4,1.0,1.0,3.0,Real Bed,105.0,735.0,3150.0,,,2,0,,,2016-04-18
408526,"Seattle, Washington, United States",within a day,99,74,f,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,7,4.0,3.0,3.0,Real Bed,218.0,1221.0,4200.0,750.0,300.0,14,0,,,2016-08-27
4118282,"Seattle, Washington, United States",within a few hours,95,99,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'jumio', 'kba']",t,t,Seattle,WA,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,80.0,560.0,2400.0,200.0,75.0,1,88,2014-10-27,2016-01-02,2016-07-19
6813483,"Seattle, Washington, United States",within an hour,86,75,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,126.0,945.0,3970.0,300.0,95.0,2,10,2015-07-18,2015-12-26,2016-02-09
6590264,"Seattle, Washington, United States",within an hour,84,72,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,115.0,750.0,3450.0,500.0,50.0,1,5,2015-07-05,2015-11-13,2016-05-14
2650482,"Seattle, Washington, United States",within a day,79,79,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,225.0,1575.0,6750.0,,75.0,2,10,2014-09-21,2015-08-07,2016-10-27
20927,"Seattle, Washington, United States",within an hour,88,87,t,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Cabin,Entire home/apt,2,1.0,1.0,1.0,Futon,89.0,549.0,2670.0,,10.0,2,244,2010-07-04,2015-12-26,2016-09-26
4395578,"Seattle, Washington, United States",within a day,98,97,f,Belltown,36.0,36.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,8,2.5,3.0,5.0,Real Bed,225.0,1575.0,6750.0,,264.0,3,1,2015-03-29,2015-03-29,2016-08-21
4995903,,,75,88,f,Ballard,1.0,1.0,"['email', 'phone']",t,f,Seattle,WA,House,Entire home/apt,1,1.0,0.0,1.0,Real Bed,50.0,250.0,850.0,,,1,0,,,2016-07-11
5549211,"Seattle, Washington, United States",within a few hours,88,73,t,Ballard,4.0,4.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,134.0,910.0,3402.0,200.0,100.0,3,40,2015-03-15,2016-01-03,2016-01-08
8240758,"Lowell, Massachusetts, United States",,87,85,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75.0,500.0,2250.0,,100.0,3,2,2015-09-30,2015-10-04,2016-11-13
6856295,"Seattle, Washington, United States",within a few hours,70,76,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,65.0,555.0,1850.0,,,1,46,2015-06-18,2016-01-01,2016-07-24
6881188,"Sammamish, Washington, United States",within an hour,84,87,f,Ballard,2.0,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,375.0,1800.0,11250.0,300.0,100.0,1,23,2015-07-05,2015-12-30,2016-03-31
1579615,"Seattle, Washington, United States",within an hour,84,97,t,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,Seattle,WA,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,97.0,590.0,1795.0,100.0,45.0,2,44,2013-09-05,2015-12-21,2016-03-18
3766866,"Seattle, Washington, United States",within a few hours,93,86,t,Ballard,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,145.0,900.0,2250.0,150.0,45.0,2,14,2014-08-11,2015-12-31,2016-02-21
2406966,"Seattle, Washington, United States",within an hour,75,80,t,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,5,1.0,2.0,4.0,Real Bed,129.0,903.0,3870.0,250.0,75.0,5,12,2014-09-23,2015-10-29,2016-01-17
4872699,"Los Angeles, California, United States",within a day,72,72,f,Ballard,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,6,1.5,3.0,4.0,Real Bed,197.0,1172.0,5910.0,,180.0,4,1,2015-02-02,2015-02-02,2016-02-22
5470629,"Seattle, Washington, United States",within a few hours,97,79,t,Ballard,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,840.0,3600.0,350.0,60.0,2,25,2015-05-29,2015-12-20,2016-09-30
2950213,"Seattle, Washington, United States",within an hour,91,99,t,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,200.0,1500.0,5500.0,150.0,,2,35,2014-06-14,2015-11-02,2016-01-02
9015088,"Seattle, Washington, United States",within an hour,92,85,f,Ballard,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,135.0,945.0,4050.0,100.0,50.0,1,5,2015-11-28,2016-01-02,2016-04-25
3979496,"Seattle, Washington, United States",within a few hours,81,95,t,,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Futon,70.0,450.0,1800.0,250.0,,1,31,2014-08-30,2015-11-07,2016-03-21
7501919,"Seattle, Washington, United States",within a day,97,98,f,Ballard,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,150.0,1050.0,4500.0,250.0,30.0,2,7,2015-08-05,2015-10-11,2016-01-24
4732995,"Seattle, Washington, United States",within a day,75,88,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,200.0,1400.0,6000.0,,50.0,2,4,2015-08-14,2015-12-20,2016-10-06
7134759,"Seattle, Washington, United States",within an hour,75,94,f,Ballard,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Townhouse,Private room,2,1.0,1.0,1.0,Real Bed,60.0,420.0,1800.0,,55.0,1,16,2015-09-03,2015-12-19,2016-05-18
4532538,"Seattle, Washington, United States",,85,94,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,5,3.0,3.0,5.0,Real Bed,180.0,1260.0,5400.0,,150.0,5,1,2016-01-01,2016-01-01,2016-07-13
7534398,"Seattle, Washington, United States",within an hour,87,99,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,69.0,350.0,1250.0,,,1,8,2015-10-26,2015-12-21,2016-07-20
9387189,"Seattle, Washington, United States",within a few hours,99,71,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,90.0,630.0,2700.0,,25.0,1,1,2015-12-05,2015-12-05,2016-04-29
6337492,US,within an hour,88,99,f,,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80.0,665.0,2400.0,,,1,5,2015-05-19,2015-10-10,2016-03-29
10231701,US,,91,71,f,Ballard,1.0,1.0,"['email', 'phone', 'google']",t,f,Seattle,WA,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,65.0,455.0,1950.0,,25.0,1,0,,,2016-09-02
1609922,"Seattle, Washington, United States",within a few hours,88,95,t,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,5,1.5,2.0,2.0,Real Bed,150.0,1050.0,4500.0,100.0,90.0,4,26,2013-10-14,2015-11-29,2016-06-11
4236723,"Kirkland, Washington, United States",within an hour,87,71,f,Ballard,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,6,1.5,2.0,3.0,Real Bed,195.0,1200.0,4950.0,,,1,113,2014-10-12,2016-01-02,2016-04-03
7843837,"Shoreline, Washington, United States",within a day,89,78,f,Ballard,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,149.0,1043.0,4470.0,,,1,0,,,2016-06-02
3076065,"Seattle, Washington, United States",within a day,82,80,t,Ballard,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,5,3.0,2.0,2.0,Real Bed,224.0,1568.0,6720.0,600.0,120.0,3,15,2015-01-02,2015-09-21,2016-01-12
6423204,"Seattle, Washington, United States",within a few hours,96,83,f,Ballard,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,115.0,805.0,3450.0,200.0,40.0,3,44,2015-05-25,2015-12-27,2016-08-06
8338849,"Seattle, Washington, United States",within a day,94,75,f,Ballard,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,385.0,1650.0,,,1,7,2015-09-17,2015-09-30,2016-08-07
6401209,"Seattle, Washington, United States",within a few hours,91,88,t,Ballard,4.0,4.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,8,2.5,4.0,5.0,Real Bed,338.0,2100.0,7000.0,500.0,200.0,3,13,2015-06-29,2015-12-28,2016-10-01
20928,"Seattle, Washington, United States",within an hour,84,86,t,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,2,1.0,1.0,1.0,Futon,79.0,499.0,2370.0,,10.0,2,44,2015-06-07,2015-12-23,2016-11-22
3344977,"Seattle, Washington, United States",within an hour,70,76,t,Ballard,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,500.0,2000.0,100.0,15.0,1,56,2014-07-13,2015-10-25,2016-08-21
7604621,"Seattle, Washington, United States",within an hour,93,85,f,Ballard,1.0,1.0,"['phone', 'reviews']",t,f,Seattle,WA,Townhouse,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,525.0,2550.0,200.0,35.0,2,11,2015-10-04,2015-12-23,2016-08-15
3303978,"Seattle, Washington, United States",within a few hours,93,88,t,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,2,1.0,1.0,1.0,Futon,80.0,530.0,1600.0,,25.0,2,39,2014-07-28,2015-12-28,2016-05-07
7067082,"Seattle, Washington, United States",within a few hours,77,85,t,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Loft,Private room,3,1.0,1.0,1.0,Real Bed,49.0,343.0,1470.0,,7.0,1,10,2015-07-10,2015-09-28,2016-08-13
3121829,"Seattle, Washington, United States",within a day,86,75,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,2.5,3.0,2.0,Real Bed,100.0,650.0,3000.0,300.0,85.0,1,6,2014-07-22,2015-12-30,2016-12-16
2539881,"Seattle, Washington, United States",within a few hours,83,74,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,553.0,2370.0,,,1,4,2014-05-25,2015-11-29,2016-03-01
3678718,"Seattle, Washington, United States",within an hour,83,77,t,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,75.0,540.0,1900.0,250.0,50.0,2,79,2014-08-16,2015-12-18,2016-12-26
4694479,"Seattle, Washington, United States",within a few hours,86,74,t,Ballard,2.0,2.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,57.0,550.0,2000.0,100.0,15.0,2,50,2015-03-29,2015-12-14,2016-12-03
6646843,"Seattle, Washington, United States",within an hour,82,76,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,99.0,693.0,2970.0,,45.0,2,28,2015-08-13,2015-12-28,2016-09-27
1364440,"Seattle, Washington, United States",within a day,84,70,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,1,1.0,1.0,1.0,Futon,55.0,274.0,1650.0,,,2,20,2013-08-09,2015-09-26,2016-02-29
1781873,"Seattle, Washington, United States",within a few hours,90,96,f,Ballard,1.0,1.0,"['phone', 'reviews', 'kba']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,96.0,559.0,1974.0,,,2,57,2014-03-09,2015-12-01,2016-08-01
4138423,"Seattle, Washington, United States",within an hour,86,86,f,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,99.0,693.0,2970.0,100.0,30.0,1,38,2014-10-25,2015-12-20,2016-12-03
5562674,"Seattle, Washington, United States",within an hour,94,73,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,79.0,553.0,2370.0,,35.0,1,71,2015-03-15,2015-12-13,2016-12-16
1789341,"Seattle, Washington, United States",within a few hours,77,89,f,Ballard,5.0,5.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115.0,650.0,1899.0,200.0,85.0,3,17,2014-04-20,2015-11-28,2016-06-08
4672934,"Seattle, Washington, United States",within an hour,78,85,t,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,10,2.5,3.0,5.0,Real Bed,350.0,1500.0,10500.0,500.0,125.0,1,13,2015-01-02,2016-01-02,2016-06-23
4550099,"Seattle, Washington, United States",,85,82,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,295.0,2065.0,8850.0,300.0,131.0,2,3,2014-11-29,2015-05-26,2016-08-24
1198799,"Seattle, Washington, United States",within an hour,75,99,t,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.5,1.0,1.0,Real Bed,70.0,420.0,1300.0,100.0,20.0,2,19,2015-03-01,2016-01-01,2016-10-10
5308429,"Seattle, Washington, United States",within a few hours,82,82,t,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,53.0,400.0,1500.0,,,14,18,2015-02-12,2016-01-02,2016-05-14
2769088,"Seattle, Washington, United States",a few days or more,76,93,f,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,110.0,550.0,3300.0,100.0,,2,12,2014-05-26,2015-08-11,2016-10-24
7603135,"Portland, Oregon, United States",,78,77,f,Phinney Ridge,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,225.0,1100.0,6750.0,,45.0,1,4,2015-08-17,2015-09-21,2016-06-24
9374365,"Seattle, Washington, United States",within an hour,71,94,f,Ballard,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.5,1.0,1.0,Real Bed,35.0,245.0,1050.0,100.0,7.0,1,7,2015-11-13,2015-12-30,2016-02-02
6106498,"Seattle, Washington, United States",within a day,86,75,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,55.0,390.0,1650.0,,15.0,1,23,2015-05-05,2015-10-12,2016-06-19
9331449,"Seattle, Washington, United States",within an hour,77,77,f,Ballard,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Townhouse,Private room,2,1.5,1.0,1.0,Real Bed,45.0,315.0,1350.0,100.0,8.0,1,2,2015-12-07,2015-12-14,2016-03-19
8799162,US,within a few hours,76,98,f,Phinney Ridge,1.0,1.0,"['email', 'phone']",t,f,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,79.0,553.0,2370.0,,,1,0,,,2016-05-18
4317390,"Seattle, Washington, United States",within a day,92,81,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,8,1.0,2.0,6.0,Real Bed,133.0,931.0,3990.0,350.0,50.0,2,39,2014-11-23,2015-12-21,2016-06-18
3884851,"Seattle, Washington, United States",within a few hours,72,79,t,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,65.0,455.0,1950.0,,5.0,2,64,2014-08-25,2016-01-02,2016-03-20
3155785,"Seattle, Washington, United States",,98,75,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,61.0,244.0,1830.0,,15.0,1,4,2015-08-11,2015-09-07,2016-05-25
9368517,"Seattle, Washington, United States",within a few hours,89,89,f,Ballard,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,4,2.0,3.0,3.0,Real Bed,200.0,1200.0,6000.0,200.0,60.0,4,0,,,2016-09-02
5643240,"Seattle, Washington, United States",within a day,85,89,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70.0,400.0,1100.0,250.0,50.0,5,8,2015-06-20,2015-12-04,2016-02-07
5042014,"Seattle, Washington, United States",within an hour,80,84,f,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Pull-out Sofa,52.0,300.0,1100.0,,20.0,30,14,2015-02-02,2015-10-26,2016-01-07
7724630,"San Francisco, California, United States",,96,93,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Private room,2,1.0,1.0,1.0,Futon,50.0,400.0,1500.0,,,1,1,2015-09-27,2015-09-27,2016-02-28
9449437,"Seattle, Washington, United States",within an hour,93,84,f,Ballard,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,Townhouse,Entire home/apt,8,2.5,4.0,4.0,Real Bed,275.0,1925.0,8250.0,500.0,50.0,1,0,,,2016-10-14
3053237,"Seattle, Washington, United States",within an hour,88,89,t,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,149.0,1065.0,3759.0,100.0,50.0,2,85,2014-05-19,2015-12-02,2016-08-09
8132347,"Seattle, Washington, United States",within a day,89,85,f,Alki,2.0,2.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,8,2.0,2.0,4.0,Real Bed,199.0,1250.0,4500.0,150.0,85.0,1,0,,,2016-12-28
63733,"Seattle, Washington, United States",within a few hours,83,76,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,89.0,623.0,2670.0,,,2,125,2011-04-23,2015-12-30,2016-07-16
2039149,"Seattle, Washington, United States",within a few hours,83,97,f,Queen Anne,9.0,9.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,House,Entire home/apt,10,2.0,3.0,3.0,Real Bed,225.0,1575.0,6750.0,300.0,100.0,1,121,2014-01-30,2015-12-21,2016-09-25
227636,"Seattle, Washington, United States",within an hour,90,74,t,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,120.0,698.0,2552.0,200.0,55.0,2,131,2011-11-09,2015-12-29,2016-10-02
3689119,"Seattle, Washington, United States",within an hour,92,71,t,Ballard,1.0,1.0,"['email', 'phone', 'reviews']",t,f,Seattle,WA,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,595.0,2550.0,,30.0,2,49,2014-08-08,2016-01-02,2016-08-14
1179538,"Seattle, Washington, United States",within an hour,90,75,f,Ballard,4.0,4.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,4,1.5,1.0,2.0,Real Bed,80.0,560.0,2400.0,200.0,15.0,1,2,2015-11-20,2015-12-01,2016-04-08
6823781,"Seattle, Washington, United States",within an hour,91,86,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,3,1.0,1.0,3.0,Real Bed,89.0,536.0,1875.0,,55.0,2,28,2015-06-23,2015-11-29,2016-10-21
2284536,"Seattle, Washington, United States",within an hour,85,77,f,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,99.0,693.0,2970.0,100.0,30.0,2,111,2014-02-23,2015-12-20,2016-12-31
5143441,"Seattle, Washington, United States",within an hour,74,80,t,Fremont,2.0,2.0,"['email', 'phone', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,3.0,Real Bed,110.0,770.0,3300.0,95.0,35.0,1,49,2015-02-13,2015-12-18,2016-12-17
5749958,"Seattle, Washington, United States",within a day,82,89,f,Ballard,1.0,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,180.0,1260.0,5400.0,250.0,80.0,3,28,2015-05-03,2015-10-05,2016-06-13
9116815,"Seattle, Washington, United States",within a few hours,83,79,f,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,1050.0,4500.0,,,2,0,,,2016-06-17
7731836,"Seattle, Washington, United States",within a day,94,77,f,Ballard,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,70.0,490.0,2100.0,,,1,3,2015-12-11,2015-12-27,2016-07-15
10262971,"Seattle, Washington, United States",within a day,92,90,f,Ballard,2.0,2.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,70.0,490.0,2100.0,,,1,0,,,2016-07-06
1407502,"Seattle, Washington, United States",,71,99,f,Ballard,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,Seattle,WA,House,Private room,1,1.0,1.0,1.0,Real Bed,75.0,490.0,2250.0,100.0,25.0,4,9,2014-06-12,2014-12-02,2016-11-01
8817038,"Seattle, Washington, United States",within an hour,73,71,f,,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,Seattle,WA,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,85.0,488.0,1899.0,100.0,,2,12,2015-10-28,2015-12-28,2016-08-14
4449303,"Seattle, Washington, United States",within an hour,97,98,t,Ballard,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'jumio']",t,t,Seattle,WA,House,Private room,2,1.0,1.0,1.0,Real Bed,80.0,650.0,2300.0,250.0,25.0,1,50,2015-03-12,2015-12-23,2016-12-03
